"","Country","Year","Age_Group","Grouped_Death_Count","Grouped_Pop_Count","Death_Rate"
"16080","Hungary",2007,"[75,80)",20082,342456,58.6411100988156
"16081","Hungary",2007,"[80,85)",22082,222882.35,99.074691199191
"16082","Hungary",2007,"[85,90)",15042,103886.51,144.792620331552
"16083","Hungary",2007,"[90,95)",6675,23977.37,278.387496209968
"16084","Hungary",2007,"[95,100)",2386,6237.07,382.551422382625
"16085","Hungary",2007,"[100,Inf)",220,467.01,471.081989679022
"16086","Hungary",2008,"[0,5)",645,487281,1.32367155706871
"16087","Hungary",2008,"[5,10)",63,480959,0.130988296299685
"16088","Hungary",2008,"[10,15)",87,524368,0.165914014585177
"16089","Hungary",2008,"[15,20)",264,611292,0.431872165838912
"16090","Hungary",2008,"[20,25)",306,648596,0.471788293483154
"16091","Hungary",2008,"[25,30)",444,726726,0.610959288645239
"16092","Hungary",2008,"[30,35)",752,866904,0.867454758543045
"16093","Hungary",2008,"[35,40)",1091,724575,1.5057102439361
"16094","Hungary",2008,"[40,45)",1991,652737,3.05023309541209
"16095","Hungary",2008,"[45,50)",3817,613804,6.21859746759552
"16096","Hungary",2008,"[50,55)",7785,761446,10.2239686070975
"16097","Hungary",2008,"[55,60)",9340,708555,13.1817572383231
"16098","Hungary",2008,"[60,65)",10707,583454,18.3510610947907
"16099","Hungary",2008,"[65,70)",12241,506125,24.1857248703384
"16100","Hungary",2008,"[70,75)",14771,408390,36.1688581992703
"16101","Hungary",2008,"[75,80)",19314,341775,56.5108624094799
"16102","Hungary",2008,"[80,85)",21238,225908.05,94.0117007782591
"16103","Hungary",2008,"[85,90)",16818,114246.1,147.208526155379
"16104","Hungary",2008,"[90,95)",5821,21659.23,268.753783029221
"16105","Hungary",2008,"[95,100)",2343,6638.37,352.948088160196
"16106","Hungary",2008,"[100,Inf)",250,524.01,477.090131867712
"16107","Hungary",2009,"[0,5)",580,489549,1.18476393578579
"16108","Hungary",2009,"[5,10)",61,482221,0.126498016469627
"16109","Hungary",2009,"[10,15)",84,505086,0.166308311851843
"16110","Hungary",2009,"[15,20)",210,603793,0.347801316013932
"16111","Hungary",2009,"[20,25)",344,649624,0.529537086068249
"16112","Hungary",2009,"[25,30)",403,699967,0.575741427810168
"16113","Hungary",2009,"[30,35)",715,851771,0.839427498705638
"16114","Hungary",2009,"[35,40)",1105,753409,1.46666684364004
"16115","Hungary",2009,"[40,45)",1910,675078,2.82930268798568
"16116","Hungary",2009,"[45,50)",3511,602997,5.82258286525472
"16117","Hungary",2009,"[50,55)",7275,710470,10.239700479964
"16118","Hungary",2009,"[55,60)",9734,737394,13.2005413659455
"16119","Hungary",2009,"[60,65)",10792,589482,18.3075988749444
"16120","Hungary",2009,"[65,70)",12679,520321,24.3676499699224
"16121","Hungary",2009,"[70,75)",14506,409179,35.4514772263484
"16122","Hungary",2009,"[75,80)",19043,340238,55.9696447780671
"16123","Hungary",2009,"[80,85)",21154,231879.26,91.228512631962
"16124","Hungary",2009,"[85,90)",18096,115746.76,156.341309251335
"16125","Hungary",2009,"[90,95)",5562,25052.82,222.010935295907
"16126","Hungary",2009,"[95,100)",2473,7015.15,352.522754324569
"16127","Hungary",2009,"[100,Inf)",279,570.01,489.46509710356
"16128","Hungary",2010,"[0,5)",561,482504,1.16268466168156
"16129","Hungary",2010,"[5,10)",49,481916,0.10167747076254
"16130","Hungary",2010,"[10,15)",68,492790,0.137989813104974
"16131","Hungary",2010,"[15,20)",199,589001,0.337860207368069
"16132","Hungary",2010,"[20,25)",256,642678,0.398333224414092
"16133","Hungary",2010,"[25,30)",384,684981,0.560599491080775
"16134","Hungary",2010,"[30,35)",638,821901,0.776249207629629
"16135","Hungary",2010,"[35,40)",1054,789082,1.33572936652971
"16136","Hungary",2010,"[40,45)",1822,697787,2.61111198689571
"16137","Hungary",2010,"[45,50)",3256,593811,5.48322614434559
"16138","Hungary",2010,"[50,55)",6403,670216,9.55363643959559
"16139","Hungary",2010,"[55,60)",9857,751031,13.124624682603
"16140","Hungary",2010,"[60,65)",10828,616889,17.5525904984527
"16141","Hungary",2010,"[65,70)",12259,513370,23.8794631552292
"16142","Hungary",2010,"[70,75)",14707,417170,35.2542129108038
"16143","Hungary",2010,"[75,80)",18582,334896,55.4858821843199
"16144","Hungary",2010,"[80,85)",21528,237030.14,90.8238926914527
"16145","Hungary",2010,"[85,90)",18501,118716.81,155.841451602347
"16146","Hungary",2010,"[90,95)",6744,29647.73,227.471040784573
"16147","Hungary",2010,"[95,100)",2546,6396.9,398.005283809345
"16148","Hungary",2010,"[100,Inf)",310,643.02,482.100090199372
"16149","Hungary",2011,"[0,5)",524,471079,1.1123399684554
"16150","Hungary",2011,"[5,10)",47,482757,0.0973574697000769
"16151","Hungary",2011,"[10,15)",60,486454,0.123341569809273
"16152","Hungary",2011,"[15,20)",199,588428,0.338189209215061
"16153","Hungary",2011,"[20,25)",288,625648,0.460322737385878
"16154","Hungary",2011,"[25,30)",333,615468,0.541051687496344
"16155","Hungary",2011,"[30,35)",565,757549,0.74582634258642
"16156","Hungary",2011,"[35,40)",935,822767,1.1364092142733
"16157","Hungary",2011,"[40,45)",1709,717470,2.38198112813079
"16158","Hungary",2011,"[45,50)",2978,603388,4.93546441095945
"16159","Hungary",2011,"[50,55)",5815,648036,8.97326691727003
"16160","Hungary",2011,"[55,60)",9873,780868,12.6436222255234
"16161","Hungary",2011,"[60,65)",11329,656099,17.26721119831
"16162","Hungary",2011,"[65,70)",12141,522346,23.2432142679373
"16163","Hungary",2011,"[70,75)",14436,425318,33.9416624737255
"16164","Hungary",2011,"[75,80)",18134,329942,54.9611749943929
"16165","Hungary",2011,"[80,85)",20998,238032.72,88.2147630796304
"16166","Hungary",2011,"[85,90)",18296,120963.56,151.252162221416
"16167","Hungary",2011,"[90,95)",7655,34780.91,220.091998742989
"16168","Hungary",2011,"[95,100)",2245,5602.73,400.697517103269
"16169","Hungary",2011,"[100,Inf)",339,674.97,502.244544201965
"16170","Hungary",2012,"[0,5)",511,463287,1.10298799664139
"16171","Hungary",2012,"[5,10)",48,485119,0.0989447949884461
"16172","Hungary",2012,"[10,15)",78,482459,0.16167176900006
"16173","Hungary",2012,"[15,20)",160,567039,0.282167540504269
"16174","Hungary",2012,"[20,25)",286,629365,0.454426286812899
"16175","Hungary",2012,"[25,30)",334,609842,0.547682842441157
"16176","Hungary",2012,"[30,35)",534,717796,0.743943961794159
"16177","Hungary",2012,"[35,40)",915,845601,1.08207062196
"16178","Hungary",2012,"[40,45)",1659,723156,2.29411081426414
"16179","Hungary",2012,"[45,50)",2835,625921,4.52932558581674
"16180","Hungary",2012,"[50,55)",5277,622508,8.476999492376
"16181","Hungary",2012,"[55,60)",9655,772285,12.5018613594722
"16182","Hungary",2012,"[60,65)",11393,662745,17.1906238447668
"16183","Hungary",2012,"[65,70)",12340,529653,23.2982726426547
"16184","Hungary",2012,"[70,75)",14539,438033,33.1915631927275
"16185","Hungary",2012,"[75,80)",17603,328524,53.5820822831817
"16186","Hungary",2012,"[80,85)",21397,240239.88,89.0651460531865
"16187","Hungary",2012,"[85,90)",18488,121803.62,151.785308187064
"16188","Hungary",2012,"[90,95)",9092,39250.74,231.638944896326
"16189","Hungary",2012,"[95,100)",2041,4865.35,419.497055710278
"16190","Hungary",2012,"[100,Inf)",357,735.82,485.173004267348
"16191","Hungary",2013,"[0,5)",522,455202,1.14674364348136
"16192","Hungary",2013,"[5,10)",41,491078,0.0834897918456946
"16193","Hungary",2013,"[10,15)",63,479536,0.131376997764506
"16194","Hungary",2013,"[15,20)",163,544715,0.299239051614147
"16195","Hungary",2013,"[20,25)",241,628054,0.383724966324552
"16196","Hungary",2013,"[25,30)",305,610086,0.499929518133509
"16197","Hungary",2013,"[30,35)",441,677852,0.650584493370234
"16198","Hungary",2013,"[35,40)",951,856770,1.1099828425365
"16199","Hungary",2013,"[40,45)",1439,723773,1.98819243049962
"16200","Hungary",2013,"[45,50)",2721,650776,4.18116218176454
"16201","Hungary",2013,"[50,55)",4732,604512,7.82780159864486
"16202","Hungary",2013,"[55,60)",9051,743582,12.1721612411274
"16203","Hungary",2013,"[60,65)",11331,679618,16.6726013731243
"16204","Hungary",2013,"[65,70)",12127,543890,22.2967879534465
"16205","Hungary",2013,"[70,75)",14147,446177,31.7071476118222
"16206","Hungary",2013,"[75,80)",17271,329612,52.3979709476597
"16207","Hungary",2013,"[80,85)",20924,240855.39,86.8737045909581
"16208","Hungary",2013,"[85,90)",18413,124619.02,147.754331561908
"16209","Hungary",2013,"[90,95)",9743,42825.63,227.503950321338
"16210","Hungary",2013,"[95,100)",1827,4389.21,416.24802641022
"16211","Hungary",2013,"[100,Inf)",379,788.05,480.933950891441
"16212","Hungary",2014,"[0,5)",496,452165,1.09694469939071
"16213","Hungary",2014,"[5,10)",47,494551,0.0950356990482276
"16214","Hungary",2014,"[10,15)",60,480470,0.124877723895352
"16215","Hungary",2014,"[15,20)",139,522097,0.266234052292965
"16216","Hungary",2014,"[20,25)",254,625011,0.406392847485884
"16217","Hungary",2014,"[25,30)",298,613342,0.485862699766199
"16218","Hungary",2014,"[30,35)",446,643097,0.693519018126348
"16219","Hungary",2014,"[35,40)",907,834686,1.08663617216534
"16220","Hungary",2014,"[40,45)",1503,752274,1.99794223913095
"16221","Hungary",2014,"[45,50)",2564,674722,3.80008358998224
"16222","Hungary",2014,"[50,55)",4528,594398,7.61779144613542
"16223","Hungary",2014,"[55,60)",8623,695956,12.3901511015064
"16224","Hungary",2014,"[60,65)",11781,708570,16.6264448113807
"16225","Hungary",2014,"[65,70)",12386,551918,22.4417395337713
"16226","Hungary",2014,"[70,75)",14667,461150,31.8052694351079
"16227","Hungary",2014,"[75,80)",16698,332869,50.1638782824474
"16228","Hungary",2014,"[80,85)",20608,239782.43,85.9445790085621
"16229","Hungary",2014,"[85,90)",18062,129652.98,139.310334401878
"16230","Hungary",2014,"[90,95)",10247,43667.76,234.658246724815
"16231","Hungary",2014,"[95,100)",1672,5553.79,301.055675493672
"16232","Hungary",2014,"[100,Inf)",413,815.85,506.220506220506
"16233","Hungary",2015,"[0,5)",477,454868,1.04865587379196
"16234","Hungary",2015,"[5,10)",62,487901,0.127074959879156
"16235","Hungary",2015,"[10,15)",50,481679,0.103803570427608
"16236","Hungary",2015,"[15,20)",154,505193,0.304833994136894
"16237","Hungary",2015,"[20,25)",266,614937,0.432564636702622
"16238","Hungary",2015,"[25,30)",349,616224,0.566352495196552
"16239","Hungary",2015,"[30,35)",437,624701,0.699534657380091
"16240","Hungary",2015,"[35,40)",908,795163,1.14190423850204
"16241","Hungary",2015,"[40,45)",1436,789779,1.81823016312158
"16242","Hungary",2015,"[45,50)",2598,696716,3.72892254519776
"16243","Hungary",2015,"[50,55)",4401,586951,7.49807053740431
"16244","Hungary",2015,"[55,60)",8159,654689,12.4624058140583
"16245","Hungary",2015,"[60,65)",12405,725105,17.1078671364837
"16246","Hungary",2015,"[65,70)",13053,577644,22.5969628352411
"16247","Hungary",2015,"[70,75)",15065,457200,32.9505686789151
"16248","Hungary",2015,"[75,80)",17550,340804,51.4958744615674
"16249","Hungary",2015,"[80,85)",21366,235431,90.7527046140908
"16250","Hungary",2015,"[85,90)",19334,134135.53,144.137798538538
"16251","Hungary",2015,"[90,95)",10980,44906.73,244.506781054866
"16252","Hungary",2015,"[95,100)",2322,6627.57,350.354654873506
"16253","Hungary",2015,"[100,Inf)",387,767.66,504.129432300758
"16254","Hungary",2016,"[0,5)",444,417550,1.06334570710095
"16255","Hungary",2016,"[5,10)",39,474702,0.0821568057433927
"16256","Hungary",2016,"[10,15)",62,486424,0.127460816078154
"16257","Hungary",2016,"[15,20)",150,493069,0.304217056841943
"16258","Hungary",2016,"[20,25)",234,596660,0.39218315288439
"16259","Hungary",2016,"[25,30)",293,620563,0.472151900773975
"16260","Hungary",2016,"[30,35)",408,610309,0.668513818410018
"16261","Hungary",2016,"[35,40)",825,755139,1.09251409343181
"16262","Hungary",2016,"[40,45)",1416,819308,1.72828777456097
"16263","Hungary",2016,"[45,50)",2527,710839,3.55495407539541
"16264","Hungary",2016,"[50,55)",4080,589143,6.92531354866306
"16265","Hungary",2016,"[55,60)",7491,620066,12.0809720255586
"16266","Hungary",2016,"[60,65)",12316,731374,16.8395376373784
"16267","Hungary",2016,"[65,70)",13605,597868,22.7558591528565
"16268","Hungary",2016,"[70,75)",14614,457173,31.9660172407382
"16269","Hungary",2016,"[75,80)",17013,347900,48.9019833285427
"16270","Hungary",2016,"[80,85)",19864,235120,84.4845185437224
"16271","Hungary",2016,"[85,90)",18288,135826.38,134.642475195172
"16272","Hungary",2016,"[90,95)",10566,46766.5,225.93095485016
"16273","Hungary",2016,"[95,100)",2535,7824.56,323.979878740785
"16274","Hungary",2016,"[100,Inf)",336,686.5,489.439184268026
"16275","Hungary",2017,"[0,5)",407,465356,0.874599231556056
"16276","Hungary",2017,"[5,10)",58,468472,0.123806758995201
"16277","Hungary",2017,"[10,15)",69,488088,0.141367950041796
"16278","Hungary",2017,"[15,20)",131,489340,0.267707524420648
"16279","Hungary",2017,"[20,25)",211,578682,0.364621674771291
"16280","Hungary",2017,"[25,30)",305,625537,0.48758107034436
"16281","Hungary",2017,"[30,35)",473,606811,0.779484880794844
"16282","Hungary",2017,"[35,40)",806,716695,1.12460670159552
"16283","Hungary",2017,"[40,45)",1349,841842,1.60243846232428
"16284","Hungary",2017,"[45,50)",2594,716419,3.62078616005438
"16285","Hungary",2017,"[50,55)",4085,611378,6.68162740563121
"16286","Hungary",2017,"[55,60)",7009,595884,11.7623564317887
"16287","Hungary",2017,"[60,65)",12633,721902,17.4996052095714
"16288","Hungary",2017,"[65,70)",14319,602578,23.7628987450587
"16289","Hungary",2017,"[70,75)",15059,463073,32.5197107151572
"16290","Hungary",2017,"[75,80)",17923,358383,50.0107426970587
"16291","Hungary",2017,"[80,85)",20411,234296,87.1162973332878
"16292","Hungary",2017,"[85,90)",19573,137159.57,142.702401297992
"16293","Hungary",2017,"[90,95)",11077,47627.13,232.577524616747
"16294","Hungary",2017,"[95,100)",2955,8978.15,329.13239364457
"16295","Hungary",2017,"[100,Inf)",331,583.97,566.809938866723
"16296","Hungary",2018,"[0,5)",376,468605,0.802381536688682
"16297","Hungary",2018,"[5,10)",28,459179,0.060978398402366
"16298","Hungary",2018,"[10,15)",38,398356,0.0953920613722399
"16299","Hungary",2018,"[15,20)",135,487054,0.277176658029705
"16300","Hungary",2018,"[20,25)",250,561803,0.44499584373882
"16301","Hungary",2018,"[25,30)",304,629354,0.483034985079939
"16302","Hungary",2018,"[30,35)",450,611717,0.735634288404605
"16303","Hungary",2018,"[35,40)",743,681817,1.08973522220772
"16304","Hungary",2018,"[40,45)",1521,856450,1.77593554790122
"16305","Hungary",2018,"[45,50)",2432,719721,3.37908717405772
"16306","Hungary",2018,"[50,55)",4068,637730,6.37887507252286
"16307","Hungary",2018,"[55,60)",6706,580541,11.5512943960892
"16308","Hungary",2018,"[60,65)",12464,694871,17.93714228972
"16309","Hungary",2018,"[65,70)",14474,617337,23.4458650623565
"16310","Hungary",2018,"[70,75)",15225,475183,32.0402876365526
"16311","Hungary",2018,"[75,80)",17839,364406,48.9536396217406
"16312","Hungary",2018,"[80,85)",20129,235835,85.3520469820001
"16313","Hungary",2018,"[85,90)",19407,137669.54,140.968002072209
"16314","Hungary",2018,"[90,95)",10950,49637.35,220.600011886211
"16315","Hungary",2018,"[95,100)",3300,9827.8,335.782168949307
"16316","Hungary",2018,"[100,Inf)",296,543.06,545.059477774095
"16317","Iceland",1950,"[0,5)",108,18374,5.87787090453902
"16318","Iceland",1950,"[5,10)",18,14671,1.22691023106809
"16319","Iceland",1950,"[10,15)",13,11461,1.13428147631097
"16320","Iceland",1950,"[15,20)",16,12025,1.33056133056133
"16321","Iceland",1950,"[20,25)",23,12252,1.87724453150506
"16322","Iceland",1950,"[25,30)",29,11256,2.57640369580668
"16323","Iceland",1950,"[30,35)",27,10090,2.67591674925669
"16324","Iceland",1950,"[35,40)",33,9218,3.5799522673031
"16325","Iceland",1950,"[40,45)",38,8352,4.54980842911877
"16326","Iceland",1950,"[45,50)",48,7655,6.27041149575441
"16327","Iceland",1950,"[50,55)",49,6960,7.04022988505747
"16328","Iceland",1950,"[55,60)",62,6427,9.64680255173487
"16329","Iceland",1950,"[60,65)",84,4671,17.9833012202954
"16330","Iceland",1950,"[65,70)",86,3650,23.5616438356164
"16331","Iceland",1950,"[70,75)",129,2935,43.9522998296423
"16332","Iceland",1950,"[75,80)",141,2139,65.9186535764376
"16333","Iceland",1950,"[80,85)",147,1233.85,119.139279491024
"16334","Iceland",1950,"[85,90)",118,656.42,179.762956643612
"16335","Iceland",1950,"[90,95)",30,196.97,152.307457988526
"16336","Iceland",1950,"[95,100)",10,32.53,307.408545957578
"16337","Iceland",1950,"[100,Inf)",4,2.21,1809.95475113122
"16338","Iceland",1951,"[0,5)",132,17060,7.73739742086753
"16339","Iceland",1951,"[5,10)",12,12603,0.952154248988336
"16340","Iceland",1951,"[10,15)",8,9131,0.876136239185193
"16341","Iceland",1951,"[15,20)",19,11750,1.61702127659574
"16342","Iceland",1951,"[20,25)",30,12315,2.43605359317905
"16343","Iceland",1951,"[25,30)",28,11209,2.49799268445
"16344","Iceland",1951,"[30,35)",24,10290,2.33236151603499
"16345","Iceland",1951,"[35,40)",30,9208,3.25803649000869
"16346","Iceland",1951,"[40,45)",30,8389,3.57611157468113
"16347","Iceland",1951,"[45,50)",56,7911,7.07875110605486
"16348","Iceland",1951,"[50,55)",44,6931,6.34829029000144
"16349","Iceland",1951,"[55,60)",67,6515,10.2839600920952
"16350","Iceland",1951,"[60,65)",97,4946,19.6118075212293
"16351","Iceland",1951,"[65,70)",95,3841,24.7331424108305
"16352","Iceland",1951,"[70,75)",102,2871,35.5276907001045
"16353","Iceland",1951,"[75,80)",131,2283,57.3806395094174
"16354","Iceland",1951,"[80,85)",144,1224.49,117.599980400003
"16355","Iceland",1951,"[85,90)",110,666.8,164.96700659868
"16356","Iceland",1951,"[90,95)",54,204.73,263.762028036927
"16357","Iceland",1951,"[95,100)",18,33.07,544.299969761113
"16358","Iceland",1951,"[100,Inf)",2,1.34,1492.53731343284
"16359","Iceland",1952,"[0,5)",104,15648,6.64621676891616
"16360","Iceland",1952,"[5,10)",11,10076,1.09170305676856
"16361","Iceland",1952,"[10,15)",2,2586,0.773395204949729
"16362","Iceland",1952,"[15,20)",18,11560,1.55709342560554
"16363","Iceland",1952,"[20,25)",15,12247,1.22478974442721
"16364","Iceland",1952,"[25,30)",23,11277,2.03954952558305
"16365","Iceland",1952,"[30,35)",21,10374,2.02429149797571
"16366","Iceland",1952,"[35,40)",33,9247,3.56872499188926
"16367","Iceland",1952,"[40,45)",34,8540,3.98126463700234
"16368","Iceland",1952,"[45,50)",44,7991,5.50619446877737
"16369","Iceland",1952,"[50,55)",59,6946,8.49409732219983
"16370","Iceland",1952,"[55,60)",61,6577,9.27474532461609
"16371","Iceland",1952,"[60,65)",72,5288,13.6157337367625
"16372","Iceland",1952,"[65,70)",90,4045,22.2496909765142
"16373","Iceland",1952,"[70,75)",111,2779,39.9424253328535
"16374","Iceland",1952,"[75,80)",146,2358,61.9168787107718
"16375","Iceland",1952,"[80,85)",130,1241.97,104.6724155978
"16376","Iceland",1952,"[85,90)",101,680.48,148.424641429579
"16377","Iceland",1952,"[90,95)",72,198.96,361.881785283474
"16378","Iceland",1952,"[95,100)",19,33.68,564.133016627078
"16379","Iceland",1952,"[100,Inf)",1,1.27,787.40157480315
"16380","Iceland",1953,"[0,5)",99,17810,5.55867490174059
"16381","Iceland",1953,"[5,10)",28,16930,1.65386887182516
"16382","Iceland",1953,"[10,15)",9,6452,1.3949163050217
"16383","Iceland",1953,"[15,20)",21,11518,1.82323320020837
"16384","Iceland",1953,"[20,25)",17,12238,1.38911586860598
